SampleID	JobID	WallTime	MemUsed	Nodes	Cores	CPU_Util	State	Log
D21590D6	11145082	00:03:27	8.44 GB	1	32	00:06:42	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21590D6.11145082.log
D21590D97	10838429	00:26:53	45.52 GB	1	32	02:16:50	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21590D97.10838429.log
D21590D97	11145083	00:02:33	9.38 GB	1	32	00:04:59	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21590D97.11145083.log
D21590PRE	10838436	00:28:03	43.06 GB	1	32	02:14:33	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21590PRE.10838436.log
D21590PRE	11145084	00:02:22	8.22 GB	1	32	00:04:36	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21590PRE.11145084.log
D21593D-3	10838443	00:37:36	36.45 GB	1	32	03:00:02	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21593D-3.10838443.log
D21593D-3	11145085	00:03:48	9.22 GB	1	32	00:07:26	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21593D-3.11145085.log
D21593D7	10838450	00:32:07	43.66 GB	1	32	02:37:08	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21593D7.10838450.log
D21593D7	11145086	00:02:37	9.18 GB	1	32	00:05:03	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21593D7.11145086.log
D21593PRE	10838457	00:35:15	48.95 GB	1	32	02:44:45	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21593PRE.10838457.log
D21593PRE	11145087	00:02:48	9.19 GB	1	32	00:05:24	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21593PRE.11145087.log
D21630D15	10838464	00:24:47	62.52 GB	1	32	01:57:31	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21630D15.10838464.log
D21630D15	11145088	00:03:11	8.81 GB	1	32	00:06:13	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21630D15.11145088.log
