Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-median_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
BMT134D2_1	33.33716670173028	47.0	151.0	151	18.181818181818183	24987693.0
BMT134D2_2	31.712855099795206	47.0	151.0	151	18.181818181818183	24987693.0
BMT134D8_1	44.974628484674895	51.0	151.0	151	18.181818181818183	33227447.0
BMT134D8_2	42.97668893182336	51.0	151.0	151	18.181818181818183	33227447.0
BMT134pre_1	26.063031921426457	47.0	151.0	151	18.181818181818183	32794684.0
BMT134pre_2	24.762118709954777	47.0	151.0	151	18.181818181818183	32794684.0
BMT138D5_1	21.010640426692532	47.0	151.0	151	18.181818181818183	24308120.0
BMT138D5_2	18.861065233314463	47.0	151.0	151	18.181818181818183	24308120.0
BMT138pre_1	33.98965861848117	45.0	151.0	151	18.181818181818183	47173287.0
BMT138pre_2	33.09007006733708	44.0	151.0	151	18.181818181818183	47173287.0
BMT140D13_1	55.17050414361283	41.0	151.0	151	27.27272727272727	13380525.0
BMT140D13_2	53.822589563794764	41.0	151.0	151	27.27272727272727	13380525.0
BMT140D14_1	47.311760774667675	46.0	151.0	151	18.181818181818183	39724572.0
BMT140D14_2	46.19208005731188	45.0	151.0	151	18.181818181818183	39724572.0
BMT140D62_1	46.277109504944704	51.0	151.0	151	27.27272727272727	26411488.0
BMT140D62_2	41.37671775597013	51.0	151.0	151	27.27272727272727	26411488.0
BMT140D75_1	45.38212718242425	49.0	151.0	151	18.181818181818183	41180139.0
BMT140D75_2	41.870361727400265	49.0	151.0	151	18.181818181818183	41180139.0
BMT140D87_1	57.400576799034546	47.0	151.0	151	18.181818181818183	60459810.0
BMT140D87_2	56.045599380763356	47.0	151.0	151	27.27272727272727	60459810.0
BMT140pre_1	35.10871473262098	45.0	151.0	151	18.181818181818183	45913644.0
BMT140pre_2	34.27987788911591	44.0	151.0	151	18.181818181818183	45913644.0
