Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-median_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
BMT146pre_deduped_R2	27.108165269979153	44.0	151.0	151	18.181818181818183	16425355.0
BMT148D67_deduped_R1	41.49288510190496	47.0	151.0	151	18.181818181818183	36248263.0
BMT148D67_deduped_R2	40.90458054040108	48.0	151.0	151	27.27272727272727	36248263.0
BMT148PRE_deduped_R1	34.879795494126896	45.0	151.0	151	18.181818181818183	55182286.0
BMT148PRE_deduped_R2	34.56496149780594	45.0	151.0	151	18.181818181818183	55182286.0
BMT149D12_deduped_R1	38.24140028280135	45.0	151.0	151	18.181818181818183	17182700.0
BMT149D12_deduped_R2	35.538218293452516	45.0	151.0	151	18.181818181818183	17182700.0
BMT149D17_deduped_R1	61.444984056959456	35.0	151.0	151	18.181818181818183	15282685.0
BMT149D17_deduped_R2	56.40252602904122	35.0	151.0	151	18.181818181818183	15282685.0
BMT149D24_deduped_R1	49.62613221687383	45.0	151.0	151	9.090909090909092	21025482.0
BMT149D24_deduped_R2	47.859627462958606	45.0	151.0	151	9.090909090909092	21025482.0
BMT149D28_deduped_R1	59.819364486647004	44.0	151.0	151	27.27272727272727	36825938.0
BMT149D28_deduped_R2	58.78237553893973	45.0	151.0	151	36.36363636363637	36825938.0
BMT149pre_deduped_R1	55.03131009336405	42.0	151.0	151	27.27272727272727	25374896.0
BMT149pre_deduped_R2	52.40247730292708	39.0	151.0	151	27.27272727272727	25374896.0
BMT151D114_deduped_R1	29.148078367158973	46.0	151.0	151	9.090909090909092	32547779.0
BMT151D114_deduped_R2	28.648389367686136	46.0	151.0	151	18.181818181818183	32547779.0
BMT151D15_deduped_R1	81.37632551390092	33.0	151.0	151	18.181818181818183	21742016.0
BMT151D15_deduped_R2	80.33804916915398	34.0	151.0	151	18.181818181818183	21742016.0
BMT151D1_deduped_R1	38.2201589265722	42.0	151.0	151	18.181818181818183	16833376.0
BMT151D1_deduped_R2	38.10168060973059	41.0	151.0	151	18.181818181818183	16833376.0
BMT151D43_deduped_R1	29.737259800731437	46.0	151.0	151	18.181818181818183	26777569.0
BMT151D43_deduped_R2	29.04174353418894	46.0	151.0	151	27.27272727272727	26777569.0
BMT151pre_deduped_R1	17.42405018716515	46.0	151.0	151	18.181818181818183	14705318.0
BMT151pre_deduped_R2	17.106099288090718	45.0	151.0	151	18.181818181818183	14705318.0
BMT152PRE_deduped_R1	27.561418156645658	45.0	151.0	151	18.181818181818183	13199523.0
BMT152PRE_deduped_R2	28.340114972231817	45.0	151.0	151	18.181818181818183	13199523.0
BMT153D142_deduped_R1	49.26841379278613	46.0	151.0	151	18.181818181818183	46501947.0
BMT153D142_deduped_R2	48.76958753906422	46.0	151.0	151	18.181818181818183	46501947.0
BMT153D183_deduped_R1	39.793051224912425	44.0	151.0	151	18.181818181818183	32480619.0
BMT153D183_deduped_R2	39.175029676196104	44.0	151.0	151	18.181818181818183	32480619.0
BMT153D1_deduped_R1	39.848665551927496	47.0	151.0	151	18.181818181818183	33809187.0
BMT153D1_deduped_R2	39.147699096410726	47.0	151.0	151	18.181818181818183	33809187.0
BMT153D73_deduped_R1	36.61423956315857	42.0	151.0	151	18.181818181818183	35924319.0
BMT153D73_deduped_R2	35.92913513133382	42.0	151.0	151	18.181818181818183	35924319.0
BMT153D99_deduped_R1	44.79342752446597	43.0	151.0	151	18.181818181818183	29614834.0
BMT153D99_deduped_R2	43.94968987991522	43.0	151.0	151	18.181818181818183	29614834.0
BMT153pre_deduped_R1	29.55556204450278	46.0	151.0	151	18.181818181818183	34157509.0
BMT153pre_deduped_R2	28.814642038718233	45.0	151.0	151	18.181818181818183	34157509.0
BMT164D183_deduped_R1	36.464383593470274	47.0	151.0	151	9.090909090909092	38857034.0
BMT164D183_deduped_R2	35.66355004950299	47.0	151.0	151	18.181818181818183	38857034.0
BMT164D26_deduped_R1	57.37518442795337	45.0	151.0	151	18.181818181818183	43429559.0
BMT164D26_deduped_R2	55.80982405158116	46.0	151.0	151	27.27272727272727	43429559.0
BMT164D7_deduped_R1	62.62505381141613	37.0	151.0	151	27.27272727272727	30307374.0
BMT164D7_deduped_R2	61.46214506737861	37.0	151.0	151	27.27272727272727	30307374.0
BMT164D9_deduped_R1	56.06917670576358	45.0	151.0	151	27.27272727272727	32170490.0
BMT164D9_deduped_R2	54.454014994704664	45.0	151.0	151	27.27272727272727	32170490.0
BMT165D1_deduped_R1	59.24102274683923	55.0	151.0	151	36.36363636363637	29273730.0
BMT165D1_deduped_R2	57.370504843006174	55.0	151.0	151	45.45454545454545	29273730.0
BMT165D22_deduped_R1	42.688079296973754	45.0	151.0	151	18.181818181818183	30193216.0
BMT165D22_deduped_R2	42.420807540525274	46.0	151.0	151	18.181818181818183	30193216.0
BMT165D29_deduped_R1	36.281329344709135	46.0	151.0	151	9.090909090909092	36192523.0
BMT165D29_deduped_R2	35.677412353116	46.0	151.0	151	18.181818181818183	36192523.0
BMT165D8_deduped_R1	45.16596651855952	45.0	151.0	151	9.090909090909092	30155174.0
BMT165D8_deduped_R2	44.43184469463161	45.0	151.0	151	18.181818181818183	30155174.0
BMT165PRE_deduped_R1	26.54691862101849	47.0	151.0	151	18.181818181818183	37923323.0
BMT165PRE_deduped_R2	26.50447184587813	48.0	151.0	151	18.181818181818183	37923323.0
BMT166D5_deduped_R1	36.5265714605151	48.0	151.0	151	18.181818181818183	66764222.0
BMT166D5_deduped_R2	35.410730735242	48.0	151.0	151	18.181818181818183	66764222.0
BMT166PRE_deduped_R1	30.255179995972455	48.0	151.0	151	18.181818181818183	51873810.0
BMT166PRE_deduped_R2	29.72797470585101	48.0	151.0	151	18.181818181818183	51873810.0
BMT168D11_deduped_R1	40.23138180715515	41.0	151.0	151	18.181818181818183	24657837.0
BMT168D11_deduped_R2	39.54876919225262	42.0	151.0	151	18.181818181818183	24657837.0
BMT168D18_deduped_R1	47.101582960787745	45.0	151.0	151	18.181818181818183	24122417.0
BMT168D18_deduped_R2	46.09182152516416	45.0	151.0	151	27.27272727272727	24122417.0
BMT168PRE_deduped_R1	28.767513862834477	45.0	151.0	151	9.090909090909092	30830340.0
BMT168PRE_deduped_R2	28.763917181739302	45.0	151.0	151	18.181818181818183	30830340.0
BMT169D7_deduped_R1	35.99780685289117	46.0	151.0	151	18.181818181818183	28477184.0
BMT169D7_deduped_R2	35.27754696232945	46.0	151.0	151	18.181818181818183	28477184.0
BMT169PRE_deduped_R1	44.111176426189424	40.0	151.0	151	18.181818181818183	26970224.0
BMT169PRE_deduped_R2	43.37673618355714	41.0	151.0	151	18.181818181818183	26970224.0
BMT170D135_deduped_R1	38.92056480904085	45.0	151.0	151	9.090909090909092	48844785.0
BMT170D135_deduped_R2	38.51021666431268	46.0	151.0	151	9.090909090909092	48844785.0
BMT170D27_deduped_R1	39.55911673952417	45.0	151.0	151	18.181818181818183	19901428.0
BMT170D27_deduped_R2	39.128902087448814	46.0	151.0	151	27.27272727272727	19901428.0
BMT170D2_deduped_R1	30.005240887203215	45.0	151.0	151	18.181818181818183	27106376.0
BMT170D2_deduped_R2	29.949300703023397	46.0	151.0	151	27.27272727272727	27106376.0
BMT170D55_deduped_R1	31.83221986361434	40.0	151.0	151	18.181818181818183	25412808.0
BMT170D55_deduped_R2	31.445838253281494	41.0	151.0	151	18.181818181818183	25412808.0
BMT170PRE_deduped_R1	23.996595887960297	46.0	151.0	151	18.181818181818183	27007351.0
BMT170PRE_deduped_R2	24.024141075420005	46.0	151.0	151	27.27272727272727	27007351.0
BMT171D0_deduped_R1	40.74231816197108	44.0	151.0	151	9.090909090909092	28889765.0
BMT171D0_deduped_R2	40.07207329601108	44.0	151.0	151	9.090909090909092	28889765.0
BMT171D23_deduped_R1	37.4201243727554	47.0	151.0	151	18.181818181818183	32973194.0
BMT171D23_deduped_R2	36.947340384442064	47.0	151.0	151	18.181818181818183	32973194.0
BMT171PRE_deduped_R1	44.79781096926919	48.0	151.0	151	18.181818181818183	53534800.0
BMT171PRE_deduped_R2	43.97498447672776	49.0	151.0	151	18.181818181818183	53534800.0
BMT173D2_deduped_R1	54.24155028700231	42.0	151.0	151	27.27272727272727	38008347.0
BMT173D2_deduped_R2	53.57160016934815	42.0	151.0	151	27.27272727272727	38008347.0
BMT173D37_deduped_R1	58.468208436528485	41.0	151.0	151	18.181818181818183	37938645.0
BMT173D37_deduped_R2	57.27326244312873	41.0	151.0	151	27.27272727272727	37938645.0
BMT173D69_deduped_R1	37.40300900692528	45.0	151.0	151	18.181818181818183	44892990.0
BMT173D69_deduped_R2	36.68676414872796	45.0	151.0	151	18.181818181818183	44892990.0
BMT173PRE_deduped_R1	46.21671162371298	40.0	151.0	151	18.181818181818183	31092226.0
BMT173PRE_deduped_R2	45.25592554607834	41.0	151.0	151	27.27272727272727	31092226.0
BMT174D61_deduped_R1	29.308754168809898	48.0	151.0	151	18.181818181818183	29580743.0
BMT174D61_deduped_R2	28.995722943080565	48.0	151.0	151	18.181818181818183	29580743.0
BMT174D7_deduped_R1	30.18374524201063	47.0	151.0	151	18.181818181818183	31541700.0
BMT174D7_deduped_R2	29.960926865350046	47.0	151.0	151	18.181818181818183	31541700.0
BMT174PRE_deduped_R1	1.7236155036130185	52.0	151.0	151	18.181818181818183	1956574.0
BMT174PRE_deduped_R2	1.8451660863696446	51.0	151.0	151	18.181818181818183	1956574.0
BMT180D-6_deduped_R1	28.746568005228568	46.0	151.0	151	18.181818181818183	34033274.0
BMT180D-6_deduped_R2	28.47516056061812	47.0	151.0	151	27.27272727272727	34033274.0
BMT180D0_deduped_R1	31.572784887398086	47.0	151.0	151	18.181818181818183	39877864.0
BMT180D0_deduped_R2	31.06718232133761	47.0	151.0	151	18.181818181818183	39877864.0
BMT181D3_deduped_R1	35.99488917332057	45.0	151.0	151	18.181818181818183	27719986.0
BMT181D3_deduped_R2	35.259725547724486	45.0	151.0	151	18.181818181818183	27719986.0
BMT181PRE_deduped_R1	40.07097850186011	45.0	151.0	151	18.181818181818183	41097252.0
BMT181PRE_deduped_R2	39.459006506100145	45.0	151.0	151	18.181818181818183	41097252.0
BMT182D-12_deduped_R1	34.2635434991504	46.0	151.0	151	18.181818181818183	59645792.0
BMT182D-12_deduped_R2	33.98015125114932	45.0	151.0	151	18.181818181818183	59645792.0
BMT182D-13_deduped_R1	34.84335289681076	48.0	151.0	151	18.181818181818183	41513290.0
BMT182D-13_deduped_R2	34.23400440242011	48.0	151.0	151	27.27272727272727	41513290.0
BMT183D5_deduped_R1	25.05139494154443	46.0	151.0	151	18.181818181818183	30842287.0
BMT183D5_deduped_R2	24.793548762111186	46.0	151.0	151	18.181818181818183	30842287.0
BMT183D7_deduped_R1	28.52669580867658	45.0	151.0	151	18.181818181818183	35979468.0
BMT183D7_deduped_R2	28.32784134188401	45.0	151.0	151	18.181818181818183	35979468.0
BMT184PRE_deduped_R1	30.013384991855077	46.0	151.0	151	18.181818181818183	29574910.0
BMT184PRE_deduped_R2	29.71544596329268	47.0	151.0	151	27.27272727272727	29574910.0
BMT185D0_deduped_R1	35.217185924976064	49.0	151.0	151	18.181818181818183	31627757.0
BMT185D0_deduped_R2	34.31139060611977	50.0	151.0	151	18.181818181818183	31627757.0
BMT185PRE_deduped_R1	36.37021343510638	50.0	151.0	151	9.090909090909092	27455439.0
BMT185PRE_deduped_R2	35.60799944570162	51.0	151.0	151	18.181818181818183	27455439.0
