Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-median_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
D20653D103_trimmed_1	29.925262084222055	42.0	130.02925330174062	147	9.090909090909092	26359657.0
D20653D103_trimmed_2	28.366595255181636	42.0	130.00659496441855	147	9.090909090909092	26359657.0
D20653D12_trimmed_1	23.752878583870668	42.0	135.35596217725868	151	18.181818181818183	20578942.0
D20653D12_trimmed_2	23.557816576657913	42.0	135.34413037366062	151	18.181818181818183	20578942.0
D20653D22_trimmed_1	9.213029856688564	40.0	119.77770586113158	147	18.181818181818183	17609893.0
D20653D22_trimmed_2	8.795646358979198	40.0	119.88854162827678	147	18.181818181818183	17609893.0
D20653D29_trimmed_1	59.309159360180566	45.0	130.3646756579408	147	27.27272727272727	15353775.0
D20653D29_trimmed_2	56.27309718495706	45.0	130.32831111567026	147	27.27272727272727	15353775.0
D20653D7_trimmed_1	59.62917937983133	40.0	139.4602837380213	150	18.181818181818183	24500770.0
D20653D7_trimmed_2	57.698829088811806	40.0	139.394899548055	150	18.181818181818183	24500770.0
D20653PRE_trimmed_1	55.13432587166807	42.0	135.36234991397893	147	18.181818181818183	29942662.0
D20653PRE_trimmed_2	53.81070953124149	42.0	135.31484525323768	147	18.181818181818183	29942662.0
D20726D0_trimmed_1	52.53479749689505	42.0	140.42626877470292	150	18.181818181818183	25244474.0
